"","nN_GRM","fileID","lang4","lang5"
"410","aan_de_orde_is","fv600573","NAT_Dut","NAT_Vl"
"411","aan_de_orde_is","fn000231","NAT_Dut","NAT_Nl"
"412","aan_de_orde_is","fv600653","NAT_Dut","NAT_Vl"
"413","aan_de_orde_is","fv600575","NAT_Dut","NAT_Vl"
"414","aan_de_orde_is","fv600648","NAT_Dut","NAT_Vl"
"415","aan_de_orde_is","fv600574","NAT_Dut","NAT_Vl"
"416","aan_de_orde_is","NL_or_232","MEP_Dut","MEP_Dut"
"417","al_dan_niet","fv600669","NAT_Dut","NAT_Vl"
"418","al_dan_niet","fv600636","NAT_Dut","NAT_Vl"
"419","al_dan_niet","fn000199","NAT_Dut","NAT_Nl"
"420","al_dan_niet","fv600667","NAT_Dut","NAT_Vl"
"421","al_dan_niet","fn000199","NAT_Dut","NAT_Nl"
"422","al_dan_niet","fv600592","NAT_Dut","NAT_Vl"
"423","al_dan_niet","fn000168","NAT_Dut","NAT_Nl"
"424","al_dan_niet","fv600649","NAT_Dut","NAT_Vl"
"425","al_dan_niet","fv600688","NAT_Dut","NAT_Vl"
"426","al_dan_niet","fn000178","NAT_Dut","NAT_Nl"
"427","al_dan_niet","fn000177","NAT_Dut","NAT_Nl"
"428","al_dan_niet","fv600021","NAT_Dut","NAT_Vl"
"429","al_dan_niet","fv600669","NAT_Dut","NAT_Vl"
"430","al_dan_niet","fv600645","NAT_Dut","NAT_Vl"
"431","al_dan_niet","NL_FR_209","MEP_Dut","MEP_Dut"
"432","al_dan_niet","fn000202","NAT_Dut","NAT_Nl"
"433","al_dan_niet","fv600625","NAT_Dut","NAT_Vl"
"434","al_dan_niet","fv600628","NAT_Dut","NAT_Vl"
"435","al_dan_niet","fv600639","NAT_Dut","NAT_Vl"
"436","al_dan_niet","fn000158","NAT_Dut","NAT_Nl"
"437","al_dan_niet","fv600637","NAT_Dut","NAT_Vl"
"438","al_dan_niet","fn000195","NAT_Dut","NAT_Nl"
"439","al_dan_niet","fn000175","NAT_Dut","NAT_Nl"
"440","al_dan_niet","fv600692","NAT_Dut","NAT_Vl"
"441","al_dan_niet","fv600645","NAT_Dut","NAT_Vl"
"442","al_dan_niet","fv600582","NAT_Dut","NAT_Vl"
"443","al_dan_niet","fn000177","NAT_Dut","NAT_Nl"
"444","al_dan_niet","fn000241","NAT_Dut","NAT_Nl"
"445","al_dan_niet","NL_EN_218","MEP_Dut","MEP_Dut"
"446","al_dan_niet","NL_086","Fra_Dut","Fra_Dut"
"447","al_dan_niet","fv600718","NAT_Dut","NAT_Vl"
"448","al_dan_niet","fv600675","NAT_Dut","NAT_Vl"
"449","al_dan_niet","fv600670","NAT_Dut","NAT_Vl"
"450","al_dan_niet","fn000162","NAT_Dut","NAT_Nl"
"451","al_dan_niet","fv600006","NAT_Dut","NAT_Vl"
"452","al_dan_niet","fv600002","NAT_Dut","NAT_Vl"
"453","al_dan_niet","fv600636","NAT_Dut","NAT_Vl"
"454","al_dan_niet","fn000242","NAT_Dut","NAT_Nl"
"455","al_dan_niet","fv600598","NAT_Dut","NAT_Vl"
"456","als_het_gaat","EN_NL_278","Eng_Dut","Eng_Dut"
"457","als_het_gaat","fn000166","NAT_Dut","NAT_Nl"
"458","als_het_gaat","fn000176","NAT_Dut","NAT_Nl"
"459","als_het_gaat","fn000161","NAT_Dut","NAT_Nl"
"460","als_het_gaat","fn000216","NAT_Dut","NAT_Nl"
"461","als_het_gaat","fn000176","NAT_Dut","NAT_Nl"
"462","als_het_gaat","fn000166","NAT_Dut","NAT_Nl"
"463","als_het_gaat","fn000115","NAT_Dut","NAT_Nl"
"464","als_het_gaat","fn000204","NAT_Dut","NAT_Nl"
"465","als_het_gaat","fn000194","NAT_Dut","NAT_Nl"
"466","als_het_gaat","fn000166","NAT_Dut","NAT_Nl"
"467","als_het_gaat","EN_NL_299","Eng_Dut","Eng_Dut"
"468","als_het_gaat","NL_or_232","MEP_Dut","MEP_Dut"
"469","als_het_gaat","fn000214","NAT_Dut","NAT_Nl"
"470","als_het_gaat","fn000171","NAT_Dut","NAT_Nl"
"471","als_het_gaat","fn000245","NAT_Dut","NAT_Nl"
"472","als_het_gaat","fn000242","NAT_Dut","NAT_Nl"
"473","als_het_gaat","fn000175","NAT_Dut","NAT_Nl"
"474","als_het_gaat","NL_002","Fra_Dut","Fra_Dut"
"475","als_het_gaat","fn000168","NAT_Dut","NAT_Nl"
"476","als_het_gaat","fn000162","NAT_Dut","NAT_Nl"
"477","als_het_gaat","FR_NL_270","Fra_Dut","Fra_Dut"
"478","als_het_gaat","EN_NL_295","Eng_Dut","Eng_Dut"
"479","als_het_gaat","fv600625","NAT_Dut","NAT_Vl"
"480","als_het_gaat","NL_or_221","MEP_Dut","MEP_Dut"
"481","als_het_gaat","fn000231","NAT_Dut","NAT_Nl"
"482","als_het_gaat","fn000176","NAT_Dut","NAT_Nl"
"483","als_het_gaat","NL_003","Fra_Dut","Fra_Dut"
"484","als_het_gaat","NL_021","Fra_Dut","Fra_Dut"
"485","als_het_gaat","NL_051","Fra_Dut","Fra_Dut"
"486","als_het_gaat","fn000229","NAT_Dut","NAT_Nl"
"487","als_het_gaat","NL_076","Fra_Dut","Fra_Dut"
"488","als_het_gaat","fn000168","NAT_Dut","NAT_Nl"
"489","als_het_gaat","EN_NL_299","Eng_Dut","Eng_Dut"
"490","als_het_gaat","fn000167","NAT_Dut","NAT_Nl"
"491","als_het_gaat","fn000153","NAT_Dut","NAT_Nl"
"492","als_het_gaat","FR_NL_252","Fra_Dut","Fra_Dut"
"493","als_het_gaat","NL_FR_203","MEP_Dut","MEP_Dut"
"494","als_het_gaat","fn000246","NAT_Dut","NAT_Nl"
"495","als_het_gaat","fn000167","NAT_Dut","NAT_Nl"
"496","als_het_gaat","fn000162","NAT_Dut","NAT_Nl"
"497","als_het_gaat","fn000169","NAT_Dut","NAT_Nl"
"498","als_het_gaat","fn000214","NAT_Dut","NAT_Nl"
"499","als_het_gaat","NL_or_232","MEP_Dut","MEP_Dut"
"500","als_het_gaat","NL_002","Fra_Dut","Fra_Dut"
"501","als_het_gaat","NL_102","Fra_Dut","Fra_Dut"
"502","als_het_gaat","fn000198","NAT_Dut","NAT_Nl"
"503","als_het_gaat","fn000162","NAT_Dut","NAT_Nl"
"504","als_het_gaat","fn000162","NAT_Dut","NAT_Nl"
"505","als_het_gaat","fn000246","NAT_Dut","NAT_Nl"
"506","als_het_gaat","fn000216","NAT_Dut","NAT_Nl"
"507","als_het_gaat","fv600676","NAT_Dut","NAT_Vl"
"508","als_het_gaat","NL_FR_203","MEP_Dut","MEP_Dut"
"509","als_het_gaat","fn000199","NAT_Dut","NAT_Nl"
"510","als_het_gaat","fv600659","NAT_Dut","NAT_Vl"
"511","als_het_gaat","fv600676","NAT_Dut","NAT_Vl"
"512","als_het_gaat","fn000231","NAT_Dut","NAT_Nl"
"513","als_het_gaat","EN_NL_295","Eng_Dut","Eng_Dut"
"514","als_het_gaat","fn000151","NAT_Dut","NAT_Nl"
"515","als_het_gaat","fn000193","NAT_Dut","NAT_Nl"
"516","als_het_gaat","EN_NL_299","Eng_Dut","Eng_Dut"
"517","als_het_gaat","fn000176","NAT_Dut","NAT_Nl"
"518","als_het_gaat","fn000215","NAT_Dut","NAT_Nl"
"519","als_het_gaat","fn000162","NAT_Dut","NAT_Nl"
"520","als_het_gaat","NL_FR_203","MEP_Dut","MEP_Dut"
"521","als_het_gaat","fn000175","NAT_Dut","NAT_Nl"
"522","als_het_gaat","FR_NL_265","Fra_Dut","Fra_Dut"
"523","als_het_gaat","fn000204","NAT_Dut","NAT_Nl"
"524","als_het_gaat","fn000246","NAT_Dut","NAT_Nl"
"525","als_het_gaat","NL_090","Fra_Dut","Fra_Dut"
"526","als_het_gaat","fn000154","NAT_Dut","NAT_Nl"
"527","als_het_gaat","fn000242","NAT_Dut","NAT_Nl"
"528","als_het_gaat","NL_002","Fra_Dut","Fra_Dut"
"529","als_het_gaat","fn000233","NAT_Dut","NAT_Nl"
"530","als_het_gaat","NL_081","Fra_Dut","Fra_Dut"
"531","als_het_gaat","fn000177","NAT_Dut","NAT_Nl"
"532","als_het_gaat","fn000235","NAT_Dut","NAT_Nl"
"533","als_het_gaat","fn000160","NAT_Dut","NAT_Nl"
"534","als_het_gaat","NL_002","Fra_Dut","Fra_Dut"
"535","als_het_gaat","fn000214","NAT_Dut","NAT_Nl"
"536","als_het_gaat","EN_NL_299","Eng_Dut","Eng_Dut"
"537","als_het_gaat","EN_NL_273","Eng_Dut","Eng_Dut"
"538","als_het_gaat_om","fn000162","NAT_Dut","NAT_Nl"
"539","als_het_gaat_om","fn000216","NAT_Dut","NAT_Nl"
"540","als_het_gaat_om","fn000235","NAT_Dut","NAT_Nl"
"541","als_het_gaat_om","NL_021","Fra_Dut","Fra_Dut"
"542","als_het_gaat_om","fn000169","NAT_Dut","NAT_Nl"
"543","als_het_gaat_om","fn000167","NAT_Dut","NAT_Nl"
"544","als_het_gaat_om","fn000177","NAT_Dut","NAT_Nl"
"545","als_het_gaat_om","EN_NL_278","Eng_Dut","Eng_Dut"
"546","als_het_gaat_om","NL_002","Fra_Dut","Fra_Dut"
"547","als_het_gaat_om","fn000245","NAT_Dut","NAT_Nl"
"548","als_het_gaat_om","fn000204","NAT_Dut","NAT_Nl"
"549","als_het_gaat_om","EN_NL_299","Eng_Dut","Eng_Dut"
"550","als_het_gaat_om","NL_076","Fra_Dut","Fra_Dut"
"551","als_het_gaat_om","NL_051","Fra_Dut","Fra_Dut"
"552","als_het_gaat_om","EN_NL_273","Eng_Dut","Eng_Dut"
"553","als_het_gaat_om","fn000162","NAT_Dut","NAT_Nl"
"554","als_het_gaat_om","fn000166","NAT_Dut","NAT_Nl"
"555","als_het_gaat_om","NL_002","Fra_Dut","Fra_Dut"
"556","als_het_gaat_om","fn000193","NAT_Dut","NAT_Nl"
"557","als_het_gaat_om","fn000176","NAT_Dut","NAT_Nl"
"558","als_het_gaat_om","fn000214","NAT_Dut","NAT_Nl"
"559","als_het_gaat_om","fn000246","NAT_Dut","NAT_Nl"
"560","als_het_gaat_om","FR_NL_252","Fra_Dut","Fra_Dut"
"561","als_het_gaat_om","fn000176","NAT_Dut","NAT_Nl"
"562","als_het_gaat_om","fn000167","NAT_Dut","NAT_Nl"
"563","als_het_gaat_om","fn000214","NAT_Dut","NAT_Nl"
"564","als_het_gaat_om","fn000175","NAT_Dut","NAT_Nl"
"565","als_het_gaat_om","FR_NL_265","Fra_Dut","Fra_Dut"
"566","als_het_gaat_om","fn000166","NAT_Dut","NAT_Nl"
"567","als_het_gaat_om","fn000175","NAT_Dut","NAT_Nl"
"568","als_het_gaat_om","fn000199","NAT_Dut","NAT_Nl"
"569","als_het_gaat_om","NL_090","Fra_Dut","Fra_Dut"
"570","als_het_gaat_om","fn000154","NAT_Dut","NAT_Nl"
"571","als_het_gaat_om","EN_NL_299","Eng_Dut","Eng_Dut"
"572","als_het_gaat_om","EN_NL_299","Eng_Dut","Eng_Dut"
"573","als_het_gaat_om","NL_002","Fra_Dut","Fra_Dut"
"574","als_het_gaat_om","FR_NL_270","Fra_Dut","Fra_Dut"
"575","als_het_gaat_om","fn000162","NAT_Dut","NAT_Nl"
"576","als_het_gaat_om","fn000115","NAT_Dut","NAT_Nl"
"577","als_het_gaat_om","fn000162","NAT_Dut","NAT_Nl"
"578","als_het_gaat_om","fn000233","NAT_Dut","NAT_Nl"
"579","als_het_gaat_om","NL_FR_203","MEP_Dut","MEP_Dut"
"580","als_het_gaat_om","fn000176","NAT_Dut","NAT_Nl"
"581","als_het_gaat_om","NL_FR_203","MEP_Dut","MEP_Dut"
"582","als_het_gaat_om","NL_002","Fra_Dut","Fra_Dut"
"583","als_het_gaat_om","fn000168","NAT_Dut","NAT_Nl"
"584","als_het_gaat_om","fn000229","NAT_Dut","NAT_Nl"
"585","als_het_gaat_om","fn000171","NAT_Dut","NAT_Nl"
"586","als_het_gaat_om","fn000161","NAT_Dut","NAT_Nl"
"587","als_het_gaat_om","fn000242","NAT_Dut","NAT_Nl"
"588","als_het_gaat_om","NL_003","Fra_Dut","Fra_Dut"
"589","als_het_gaat_om","fn000215","NAT_Dut","NAT_Nl"
"590","als_het_gaat_om","fn000216","NAT_Dut","NAT_Nl"
"591","als_het_gaat_om","fn000231","NAT_Dut","NAT_Nl"
"592","als_het_gaat_om","fn000204","NAT_Dut","NAT_Nl"
"593","als_het_gaat_om","NL_or_232","MEP_Dut","MEP_Dut"
"594","als_het_gaat_om","fn000162","NAT_Dut","NAT_Nl"
"595","als_het_gaat_om","EN_NL_295","Eng_Dut","Eng_Dut"
"596","als_het_gaat_om","fn000214","NAT_Dut","NAT_Nl"
"597","als_het_gaat_om","fn000231","NAT_Dut","NAT_Nl"
"598","als_het_gaat_om","fn000242","NAT_Dut","NAT_Nl"
"599","als_het_gaat_om","NL_FR_203","MEP_Dut","MEP_Dut"
"600","als_het_gaat_om","EN_NL_295","Eng_Dut","Eng_Dut"
"601","als_het_gaat_om","fn000168","NAT_Dut","NAT_Nl"
"602","als_het_gaat_om","fn000160","NAT_Dut","NAT_Nl"
"603","als_het_gaat_om","EN_NL_299","Eng_Dut","Eng_Dut"
"604","als_het_gaat_om","fn000153","NAT_Dut","NAT_Nl"
"605","als_het_gaat_om","NL_or_221","MEP_Dut","MEP_Dut"
"606","als_het_gaat_om","fn000176","NAT_Dut","NAT_Nl"
"607","als_het_gaat_om","NL_081","Fra_Dut","Fra_Dut"
"608","als_het_gaat_om","NL_or_232","MEP_Dut","MEP_Dut"
"609","als_het_gaat_om","NL_102","Fra_Dut","Fra_Dut"
"610","dan_is_het","fn000143","NAT_Dut","NAT_Nl"
"611","dan_is_het","fv600689","NAT_Dut","NAT_Vl"
"612","dan_is_het","fn000151","NAT_Dut","NAT_Nl"
"613","dan_is_het","FR_NL_248","Fra_Dut","Fra_Dut"
"614","dan_is_het","fn000153","NAT_Dut","NAT_Nl"
"615","dan_is_het","NL_086","Fra_Dut","Fra_Dut"
"616","dan_is_het","fv600657","NAT_Dut","NAT_Vl"
"617","dan_is_het","fn000148","NAT_Dut","NAT_Nl"
"618","dan_is_het","fn000160","NAT_Dut","NAT_Nl"
"619","dan_is_het","fn000155","NAT_Dut","NAT_Nl"
"620","dan_is_het","fn000161","NAT_Dut","NAT_Nl"
"621","dan_is_het","EN_NL_274","Eng_Dut","Eng_Dut"
"622","dan_is_het","fn000165","NAT_Dut","NAT_Nl"
"623","dan_is_het","fv600685","NAT_Dut","NAT_Vl"
"624","dan_is_het","fn000151","NAT_Dut","NAT_Nl"
"625","dan_is_het","fn000167","NAT_Dut","NAT_Nl"
"626","dan_is_het","NL_086","Fra_Dut","Fra_Dut"
"627","dan_is_het","fn000150","NAT_Dut","NAT_Nl"
"628","dan_is_het","fn000175","NAT_Dut","NAT_Nl"
"629","dan_is_het","fn000230","NAT_Dut","NAT_Nl"
"630","dan_is_het","fv600684","NAT_Dut","NAT_Vl"
"631","dan_is_het","fn000232","NAT_Dut","NAT_Nl"
"632","dan_is_het","fn000150","NAT_Dut","NAT_Nl"
"633","dan_is_het","FR_NL_259","Fra_Dut","Fra_Dut"
"634","dan_is_het","fv600701","NAT_Dut","NAT_Vl"
"635","dan_is_het","fv600006","NAT_Dut","NAT_Vl"
"636","dan_is_het","fn000192","NAT_Dut","NAT_Nl"
"637","dan_is_het","fn000177","NAT_Dut","NAT_Nl"
"638","dan_is_het","fv600020","NAT_Dut","NAT_Vl"
"639","dan_is_het","fv600007","NAT_Dut","NAT_Vl"
"640","dan_is_het","fn000192","NAT_Dut","NAT_Nl"
"641","dan_is_het","fn000151","NAT_Dut","NAT_Nl"
"642","dan_is_het","fv600705","NAT_Dut","NAT_Vl"
"643","dan_is_het","fn000199","NAT_Dut","NAT_Nl"
"644","dan_is_het","fn000166","NAT_Dut","NAT_Nl"
"645","dan_is_het","fn000174","NAT_Dut","NAT_Nl"
"646","dan_is_het","fv600707","NAT_Dut","NAT_Vl"
"647","dan_is_het","fn000157","NAT_Dut","NAT_Nl"
"648","dan_is_het","fn000160","NAT_Dut","NAT_Nl"
"649","dan_is_het","NL_FR_212","MEP_Dut","MEP_Dut"
"650","dan_is_het","fn000154","NAT_Dut","NAT_Nl"
"651","dan_is_het","fn000150","NAT_Dut","NAT_Nl"
"652","dan_is_het","fn000173","NAT_Dut","NAT_Nl"
"653","dan_is_het","fn000161","NAT_Dut","NAT_Nl"
"654","dan_is_het","fv600656","NAT_Dut","NAT_Vl"
"655","dan_is_het","NL_FR_212","MEP_Dut","MEP_Dut"
"656","dan_is_het","fn000211","NAT_Dut","NAT_Nl"
"657","dan_is_het","fn000165","NAT_Dut","NAT_Nl"
"658","dan_is_het","NL_069","Fra_Dut","Fra_Dut"
"659","dan_is_het","fv600009","NAT_Dut","NAT_Vl"
"660","dan_is_het","fv600706","NAT_Dut","NAT_Vl"
"661","dan_is_het","fn000200","NAT_Dut","NAT_Nl"
"662","dan_is_het","fv600668","NAT_Dut","NAT_Vl"
"663","dan_is_het","fn000165","NAT_Dut","NAT_Nl"
"664","dan_is_het","fn000167","NAT_Dut","NAT_Nl"
"665","dan_is_het","fv600676","NAT_Dut","NAT_Vl"
"666","dan_is_het","fn000211","NAT_Dut","NAT_Nl"
"667","dan_is_het","fn000155","NAT_Dut","NAT_Nl"
"668","dan_is_het","NL_025","Fra_Dut","Fra_Dut"
"669","dan_is_het","NL_035","Fra_Dut","Fra_Dut"
"670","dan_is_het","fv600673","NAT_Dut","NAT_Vl"
"671","dan_is_het","fn000172","NAT_Dut","NAT_Nl"
"672","dan_wil_ik","fn000175","NAT_Dut","NAT_Nl"
"673","dan_wil_ik","NL_024","Fra_Dut","Fra_Dut"
"674","dan_wil_ik","fv600634","NAT_Dut","NAT_Vl"
"675","dan_wil_ik","NL_029","Fra_Dut","Fra_Dut"
"676","dan_wil_ik","NL_042","Fra_Dut","Fra_Dut"
"677","dan_wil_ik","NL_EN_218","MEP_Dut","MEP_Dut"
"678","dan_wil_ik","fn000229","NAT_Dut","NAT_Nl"
"679","dan_wil_ik","fn000191","NAT_Dut","NAT_Nl"
"680","dan_wil_ik","fn000241","NAT_Dut","NAT_Nl"
"681","dan_wil_ik","fn000168","NAT_Dut","NAT_Nl"
"682","dan_wil_ik","EN_NL_289","Eng_Dut","Eng_Dut"
"683","dan_wil_ik","NL_029","Fra_Dut","Fra_Dut"
"684","dat_betekent_dat","fn000147","NAT_Dut","NAT_Nl"
"685","dat_betekent_dat","fv600592","NAT_Dut","NAT_Vl"
"686","dat_betekent_dat","NL_EN_234","MEP_Dut","MEP_Dut"
"687","dat_betekent_dat","EN_NL_289","Eng_Dut","Eng_Dut"
"688","dat_betekent_dat","fn000221","NAT_Dut","NAT_Nl"
"689","dat_betekent_dat","fn000191","NAT_Dut","NAT_Nl"
"690","dat_betekent_dat","NL_FR_211","MEP_Dut","MEP_Dut"
"691","dat_betekent_dat","fv600020","NAT_Dut","NAT_Vl"
"692","dat_betekent_dat","EN_NL_293","Eng_Dut","Eng_Dut"
"693","dat_betekent_dat","fv600632","NAT_Dut","NAT_Vl"
"694","dat_betekent_dat","fn000229","NAT_Dut","NAT_Nl"
"695","dat_betekent_dat","fn000191","NAT_Dut","NAT_Nl"
"696","dat_betekent_dat","FR_NL_266","Fra_Dut","Fra_Dut"
"697","dat_betekent_dat","fn000154","NAT_Dut","NAT_Nl"
"698","dat_betekent_dat","fn000231","NAT_Dut","NAT_Nl"
"699","dat_betekent_dat","fn000165","NAT_Dut","NAT_Nl"
"700","dat_betekent_dat","fn000157","NAT_Dut","NAT_Nl"
"701","dat_betekent_dat","fn000143","NAT_Dut","NAT_Nl"
"702","dat_betekent_dat","EN_NL_275","Eng_Dut","Eng_Dut"
"703","dat_betekent_dat","fn000191","NAT_Dut","NAT_Nl"
"704","dat_betekent_dat","fn000176","NAT_Dut","NAT_Nl"
"705","dat_betekent_dat","fv600582","NAT_Dut","NAT_Vl"
"706","dat_betekent_dat","NL_093","Fra_Dut","Fra_Dut"
"707","dat_betekent_dat","fn000153","NAT_Dut","NAT_Nl"
"708","dat_betekent_dat","fn000214","NAT_Dut","NAT_Nl"
"709","dat_betekent_dat","fn000200","NAT_Dut","NAT_Nl"
"710","dat_betekent_dat","fn000192","NAT_Dut","NAT_Nl"
"711","dat_betekent_dat","NL_042","Fra_Dut","Fra_Dut"
"712","dat_betekent_dat","FR_NL_248","Fra_Dut","Fra_Dut"
"713","dat_betekent_dat","FR_NL_244","Fra_Dut","Fra_Dut"
"714","dat_betekent_dat","fv600014","NAT_Dut","NAT_Vl"
"715","dat_betekent_dat","fn000177","NAT_Dut","NAT_Nl"
"716","dat_betekent_dat","fn000232","NAT_Dut","NAT_Nl"
"717","dat_betekent_dat","fv600650","NAT_Dut","NAT_Vl"
"718","dat_betekent_dat","fn000178","NAT_Dut","NAT_Nl"
"719","dat_betekent_dat","fn000141","NAT_Dut","NAT_Nl"
"720","dat_betekent_dat","fn000204","NAT_Dut","NAT_Nl"
"721","dat_betekent_dat","NL_031","Fra_Dut","Fra_Dut"
"722","dat_betekent_dat","fv600650","NAT_Dut","NAT_Vl"
"723","dat_betekent_dat","fn000153","NAT_Dut","NAT_Nl"
"724","dat_betekent_dat","NL_080","Fra_Dut","Fra_Dut"
"725","dat_betekent_dat","fv600633","NAT_Dut","NAT_Vl"
"726","dat_betekent_dat","fn000232","NAT_Dut","NAT_Nl"
"727","dat_betekent_dat","fn000153","NAT_Dut","NAT_Nl"
"728","dat_betekent_dat","NL_080","Fra_Dut","Fra_Dut"
"729","dat_betekent_dat","NL_033","Fra_Dut","Fra_Dut"
"730","dat_betekent_dat","fn000234","NAT_Dut","NAT_Nl"
"731","dat_betekent_dat","fn000153","NAT_Dut","NAT_Nl"
"732","dat_betekent_dat","FR_NL_255","Fra_Dut","Fra_Dut"
"733","dat_betekent_dat","fv600020","NAT_Dut","NAT_Vl"
"734","dat_betekent_dat","fn000199","NAT_Dut","NAT_Nl"
"735","dat_betekent_dat","fn000176","NAT_Dut","NAT_Nl"
"736","dat_betekent_dat","fn000149","NAT_Dut","NAT_Nl"
"737","dat_betekent_dat","fn000153","NAT_Dut","NAT_Nl"
"738","dat_betekent_dat","EN_NL_278","Eng_Dut","Eng_Dut"
"739","dat_betekent_dat","fn000238","NAT_Dut","NAT_Nl"
"740","dat_betekent_dat","fn000154","NAT_Dut","NAT_Nl"
"741","dat_betekent_dat","fv600593","NAT_Dut","NAT_Vl"
"742","dat_betekent_dat","NL_042","Fra_Dut","Fra_Dut"
"743","dat_betekent_dat","fv600667","NAT_Dut","NAT_Vl"
"744","dat_heb_ik","fn000143","NAT_Dut","NAT_Nl"
"745","dat_heb_ik","fn000142","NAT_Dut","NAT_Nl"
"746","dat_heb_ik","fn000234","NAT_Dut","NAT_Nl"
"747","dat_heb_ik","fn000177","NAT_Dut","NAT_Nl"
"748","dat_heb_ik","fn000115","NAT_Dut","NAT_Nl"
"749","dat_heb_ik","fn000217","NAT_Dut","NAT_Nl"
"750","dat_heb_ik","fn000168","NAT_Dut","NAT_Nl"
"751","dat_heb_ik","fn000153","NAT_Dut","NAT_Nl"
"752","dat_heb_ik","fn000143","NAT_Dut","NAT_Nl"
"753","dat_heb_ik","fn000160","NAT_Dut","NAT_Nl"
"754","dat_heb_ik","fn000169","NAT_Dut","NAT_Nl"
"755","dat_heb_ik","fn000142","NAT_Dut","NAT_Nl"
"756","dat_heb_ik","fn000160","NAT_Dut","NAT_Nl"
"757","dat_heb_ik","fn000175","NAT_Dut","NAT_Nl"
"758","dat_heb_ik","fv600628","NAT_Dut","NAT_Vl"
"759","dat_heb_ik","fn000193","NAT_Dut","NAT_Nl"
"760","dat_heb_ik","fn000141","NAT_Dut","NAT_Nl"
"761","dat_heb_ik","fn000233","NAT_Dut","NAT_Nl"
"762","dat_heb_ik","fn000171","NAT_Dut","NAT_Nl"
"763","dat_heb_ik","fn000146","NAT_Dut","NAT_Nl"
"764","dat_heb_ik","fv600598","NAT_Dut","NAT_Vl"
"765","dat_heb_ik","EN_NL_289","Eng_Dut","Eng_Dut"
"766","dat_heb_ik","fn000192","NAT_Dut","NAT_Nl"
"767","dat_heb_ik","fn000141","NAT_Dut","NAT_Nl"
"768","dat_heb_ik","fn000168","NAT_Dut","NAT_Nl"
"769","dat_heb_ik","fn000167","NAT_Dut","NAT_Nl"
"770","dat_heb_ik","fn000169","NAT_Dut","NAT_Nl"
"771","dat_heb_ik","fn000168","NAT_Dut","NAT_Nl"
"772","dat_heb_ik","fn000233","NAT_Dut","NAT_Nl"
"773","dat_heb_ik","fn000172","NAT_Dut","NAT_Nl"
"774","dat_heb_ik","fn000164","NAT_Dut","NAT_Nl"
"775","dat_heb_ik","fn000214","NAT_Dut","NAT_Nl"
"776","dat_heb_ik","fn000197","NAT_Dut","NAT_Nl"
"777","dat_heb_ik","fn000143","NAT_Dut","NAT_Nl"
"778","dat_heb_ik","fv600573","NAT_Dut","NAT_Vl"
"779","dat_heb_ik","FR_NL_246","Fra_Dut","Fra_Dut"
"780","dat_heb_ik","fn000177","NAT_Dut","NAT_Nl"
"781","dat_heb_ik","fn000195","NAT_Dut","NAT_Nl"
"782","dat_heb_ik","fn000195","NAT_Dut","NAT_Nl"
"783","dat_heb_ik","fn000173","NAT_Dut","NAT_Nl"
"784","dat_heb_ik","fn000177","NAT_Dut","NAT_Nl"
"785","dat_heb_ik","fn000230","NAT_Dut","NAT_Nl"
"786","dat_heb_ik","EN_NL_282","Eng_Dut","Eng_Dut"
"787","dat_heb_ik","fn000169","NAT_Dut","NAT_Nl"
"788","dat_heb_ik","fv600714","NAT_Dut","NAT_Vl"
"789","dat_heb_ik","fn000218","NAT_Dut","NAT_Nl"
"790","dat_heb_ik","fn000162","NAT_Dut","NAT_Nl"
"791","dat_heb_ik","NL_or_228","MEP_Dut","MEP_Dut"
"792","dat_heb_ik","fn000157","NAT_Dut","NAT_Nl"
"793","dat_is_niet","fn000170","NAT_Dut","NAT_Nl"
"794","dat_is_niet","NL_or_233","MEP_Dut","MEP_Dut"
"795","dat_is_niet","fn000173","NAT_Dut","NAT_Nl"
"796","dat_is_niet","fn000160","NAT_Dut","NAT_Nl"
"797","dat_is_niet","fn000191","NAT_Dut","NAT_Nl"
"798","dat_is_niet","fn000197","NAT_Dut","NAT_Nl"
"799","dat_is_niet","fn000169","NAT_Dut","NAT_Nl"
"800","dat_is_niet","fv600016","NAT_Dut","NAT_Vl"
"801","dat_is_niet","fv600014","NAT_Dut","NAT_Vl"
"802","dat_is_niet","fn000153","NAT_Dut","NAT_Nl"
"803","dat_is_niet","fn000244","NAT_Dut","NAT_Nl"
"804","dat_is_niet","NL_011","Fra_Dut","Fra_Dut"
"805","dat_is_niet","fn000153","NAT_Dut","NAT_Nl"
"806","dat_is_niet","fv600695","NAT_Dut","NAT_Vl"
"807","dat_is_niet","fn000219","NAT_Dut","NAT_Nl"
"808","dat_is_niet","NL_088","Fra_Dut","Fra_Dut"
"809","dat_is_niet","fn000208","NAT_Dut","NAT_Nl"
"810","dat_is_niet","fn000178","NAT_Dut","NAT_Nl"
"811","dat_is_niet","fn000154","NAT_Dut","NAT_Nl"
"812","dat_is_niet","fn000234","NAT_Dut","NAT_Nl"
"813","dat_is_niet","fn000170","NAT_Dut","NAT_Nl"
"814","dat_is_niet","fn000167","NAT_Dut","NAT_Nl"
"815","dat_is_niet","fv600632","NAT_Dut","NAT_Vl"
"816","dat_is_niet","fn000194","NAT_Dut","NAT_Nl"
"817","dat_is_niet","EN_NL_281","Eng_Dut","Eng_Dut"
"818","dat_is_niet","fn000151","NAT_Dut","NAT_Nl"
"819","dat_is_niet","NL_072","Fra_Dut","Fra_Dut"
